2,5,1000,2,
Time_ms,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Jerk_X,Jerk_Y,Jerk_Z,Lat,Long,Height,Heading,Elevation,Bank,Ang-vel_X,Ang-vel_Y,Ang-vel_Z,Ang-acc_X,Ang-acc_Y,Ang-acc_Z,Ant1_Pos_X,Ant1_Pos_Y,Ant1_Pos_Z,Ant1_Vel_X,Ant1_Vel_Y,Ant1_Vel_Z,Ant1_Acc_X,Ant1_Acc_Y,Ant1_Acc_Z,Ant1_Lat,Ant1_Long,Ant1_Height,Ant1_DOP,Ant2_Pos_X,Ant2_Pos_Y,Ant2_Pos_Z,Ant2_Vel_X,Ant2_Vel_Y,Ant2_Vel_Z,Ant2_Acc_X,Ant2_Acc_Y,Ant2_Acc_Z,Ant2_Lat,Ant2_Long,Ant2_Height,Ant2_DOP
3150000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.354,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.354
3151000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.354,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.354
3152000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.354,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.354
3153000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.354,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.354
3154000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.354,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.354
3155000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353
3156000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353
3157000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353
3158000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353
3159000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353
3160000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353
3161000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353
3162000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353
3163000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353
3164000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353
3165000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353
3166000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353
3167000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353
3168000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353
3169000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353
3170000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353
3171000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353
3172000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.353
3173000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352
3174000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352
3175000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352
3176000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352
3177000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352
3178000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352
3179000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352
3180000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352
3181000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352
3182000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352
3183000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352
3184000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352
3185000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352
3186000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352
3187000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352
3188000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352
3189000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352
3190000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.352
3191000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.351,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.351
3192000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.351,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.351
3193000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.351,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.351
3194000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.351,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.351
3195000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.351,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.351
3196000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.351,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.351
3197000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.351,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.351
3198000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.351,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.351
3199000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.351,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.351
3200000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.351,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.351
